notebook,source_table,source_column,destination_table,destination_column,transformation_type,transformation_expr
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),pcb_pilot_name,order_loan (amft.db),pcb_pilot_name,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),place_of_issue,order_loan (amft.db),place_of_issue,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),place_of_issue,order_loan (amft.db),place_of_issue,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),place_of_issue,order_loan (amft.db),place_of_issue,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),province,order_loan (amft.db),province,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),province,order_loan (amft.db),province,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),province,order_loan (amft.db),province,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),relative_one_mobile,order_loan (amft.db),relative_one_mobile,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),relative_one_mobile,order_loan (amft.db),relative_one_mobile,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),relative_one_mobile,order_loan (amft.db),relative_one_mobile,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),relative_one_name,order_loan (amft.db),relative_one_name,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),relative_one_name,order_loan (amft.db),relative_one_name,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),relative_one_name,order_loan (amft.db),relative_one_name,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),relative_one_type,order_loan (amft.db),relative_one_type,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),relative_one_type,order_loan (amft.db),relative_one_type,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),relative_one_type,order_loan (amft.db),relative_one_type,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),relative_two_mobile,order_loan (amft.db),relative_two_mobile,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),relative_two_mobile,order_loan (amft.db),relative_two_mobile,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),relative_two_mobile,order_loan (amft.db),relative_two_mobile,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),relative_two_name,order_loan (amft.db),relative_two_name,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),relative_two_name,order_loan (amft.db),relative_two_name,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),relative_two_name,order_loan (amft.db),relative_two_name,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),relative_two_type,order_loan (amft.db),relative_two_type,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),relative_two_type,order_loan (amft.db),relative_two_type,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),relative_two_type,order_loan (amft.db),relative_two_type,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),reloanevent,order_loan (amft.db),reloanevent,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),reloanevent,order_loan (amft.db),reloanevent,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),reloanevent,order_loan (amft.db),reloanevent,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),_LITERAL_,order_loan (amft.db),row_num,LITERAL,row_number(
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),_LITERAL_,order_loan (amft.db),row_num,LITERAL,row_number(
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),_LITERAL_,order_loan (amft.db),row_num,LITERAL,row_number(
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),s37maxqhtctd,order_loan (amft.db),s37maxqhtctd,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),s37maxqhtctd,order_loan (amft.db),s37maxqhtctd,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),s37maxqhtctd,order_loan (amft.db),s37maxqhtctd,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),score_provider,order_loan (amft.db),score_provider,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),score_provider,order_loan (amft.db),score_provider,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),score_provider,order_loan (amft.db),score_provider,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),servicecode,order_loan (amft.db),servicecode,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),servicecode,order_loan (amft.db),servicecode,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),servicecode,order_loan (amft.db),servicecode,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),term,order_loan (amft.db),term,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),term,order_loan (amft.db),term,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),term,order_loan (amft.db),term,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),updated_on,order_loan (amft.db),updated_on,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),updated_on,order_loan (amft.db),updated_on,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),updated_on,order_loan (amft.db),updated_on,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),vegascore,order_loan (amft.db),vegascore,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),vegascore,order_loan (amft.db),vegascore,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),vegascore,order_loan (amft.db),vegascore,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),vnpt_score,order_loan (amft.db),vnpt_score,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),vnpt_score,order_loan (amft.db),vnpt_score,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),vnpt_score,order_loan (amft.db),vnpt_score,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),ward,order_loan (amft.db),ward,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),ward,order_loan (amft.db),ward,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),ward,order_loan (amft.db),ward,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),whitelist_name,order_loan (amft.db),whitelist_name,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),whitelist_name,order_loan (amft.db),whitelist_name,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),whitelist_name,order_loan (amft.db),whitelist_name,DIRECT,
./stg_order_loan-T0.ipynb,order_loan_hash (amft.db),worststatusmax,order_loan (amft.db),worststatusmax,DIRECT,
./stg_order_loan-T1.ipynb,order_loan_hash (amft.db),worststatusmax,order_loan (amft.db),worststatusmax,DIRECT,
./Backfill job/stg_order_loan-T0_backfill.ipynb,order_loan_hash (amft.db),worststatusmax,order_loan (amft.db),worststatusmax,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),address,order_loan (amft_staging.db),address,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),agreementuuid,order_loan (amft_staging.db),agreementuuid,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),billcode,order_loan (amft_staging.db),billcode,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),blacklist_pilot_loanstatus,order_loan (amft_staging.db),blacklist_pilot_loanstatus,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),blacklist_pilot_name,order_loan (amft_staging.db),blacklist_pilot_name,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),cic_pilot_name,order_loan (amft_staging.db),cic_pilot_name,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),contract_code,order_loan (amft_staging.db),contract_code,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),created_on,order_loan (amft_staging.db),created_on,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),credit_limit_approved,order_loan (amft_staging.db),credit_limit_approved,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),currentdpdmax,order_loan (amft_staging.db),currentdpdmax,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),date_of_issue,order_loan (amft_staging.db),date_of_issue,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),district,order_loan (amft_staging.db),district,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),dob,order_loan (amft_staging.db),dob,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),everdpdmax,order_loan (amft_staging.db),everdpdmax,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),experiment_tag,order_loan (amft_staging.db),experiment_tag,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),fraud_score,order_loan (amft_staging.db),fraud_score,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),fraud_score_band,order_loan (amft_staging.db),fraud_score_band,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),full_name,order_loan (amft_staging.db),full_name,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),gender,order_loan (amft_staging.db),gender,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),hastimesofgroup2,order_loan (amft_staging.db),hastimesofgroup2,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),identity_card,order_loan (amft_staging.db),identity_card,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),income,order_loan (amft_staging.db),income,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),interestrate,order_loan (amft_staging.db),interestrate,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),loan_amount,order_loan (amft_staging.db),loan_amount,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),loan_code,order_loan (amft_staging.db),loan_code,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),loan_purpose,order_loan (amft_staging.db),loan_purpose,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),loanstatus,order_loan (amft_staging.db),loanstatus,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),mobile,order_loan (amft_staging.db),mobile,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),momo_income_score,order_loan (amft_staging.db),momo_income_score,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),momo_pilot_name,order_loan (amft_staging.db),momo_pilot_name,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),momo_score,order_loan (amft_staging.db),momo_score,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),numberoftctd,order_loan (amft_staging.db),numberoftctd,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),order_loan_id,order_loan (amft_staging.db),order_loan_id,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),otheridnumber,order_loan (amft_staging.db),otheridnumber,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),partner_score_band,order_loan (amft_staging.db),partner_score_band,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),pcb_pilot_loanstatus,order_loan (amft_staging.db),pcb_pilot_loanstatus,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),pcb_pilot_name,order_loan (amft_staging.db),pcb_pilot_name,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),place_of_issue,order_loan (amft_staging.db),place_of_issue,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),province,order_loan (amft_staging.db),province,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),relative_one_mobile,order_loan (amft_staging.db),relative_one_mobile,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),relative_one_name,order_loan (amft_staging.db),relative_one_name,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),relative_one_type,order_loan (amft_staging.db),relative_one_type,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),relative_two_mobile,order_loan (amft_staging.db),relative_two_mobile,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),relative_two_name,order_loan (amft_staging.db),relative_two_name,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),relative_two_type,order_loan (amft_staging.db),relative_two_type,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),reloanevent,order_loan (amft_staging.db),reloanevent,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),s37maxqhtctd,order_loan (amft_staging.db),s37maxqhtctd,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),score_provider,order_loan (amft_staging.db),score_provider,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),servicecode,order_loan (amft_staging.db),servicecode,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),_LITERAL_,order_loan (amft_staging.db),servicecode,LITERAL,"lit(""MOMO"""
./Merge_order_loan.ipynb,order_loan (amft_staging.db),term,order_loan (amft_staging.db),term,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),updated_on,order_loan (amft_staging.db),updated_on,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),vegascore,order_loan (amft_staging.db),vegascore,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),vnpt_score,order_loan (amft_staging.db),vnpt_score,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),ward,order_loan (amft_staging.db),ward,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),whitelist_name,order_loan (amft_staging.db),whitelist_name,DIRECT,
./Merge_order_loan.ipynb,order_loan (amft_staging.db),worststatusmax,order_loan (amft_staging.db),worststatusmax,DIRECT,
./ThangDoDinh/oustanding_capital_checking.ipynb,v2_contract (amft.db),contract_id,oustanding_capital_checking (amft.db),contract_id,DIRECT,
./ThangDoDinh/oustanding_capital_checking.ipynb,v2_contract (amft.db),due_number,oustanding_capital_checking (amft.db),due_number,DIRECT,
./ThangDoDinh/oustanding_capital_checking.ipynb,v2_contract (amft.db),_LITERAL_,oustanding_capital_checking (amft.db),row_num,LITERAL,row_number(
./ThangDoDinh/oustanding_capital_checking.ipynb,v2_contract (amft.db),utm_source,oustanding_capital_checking (amft.db),utm_source,DIRECT,
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),Cards_GrantedContract_MonthlyInstalmentAmount,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Cards.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),CreditHistory,pcb (amft.db),CreditHistory,EXPRESSION,"regexp_replace(col(""CreditHistory""), '""""', '""'"
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),CreditHistory,LITERAL,"regexp_replace(""CreditHistory"", r'^""\{', '{'"
./stg_pcb.ipynb,pcb (amft.db),CreditHistory_json,pcb (amft.db),CreditHistory_json,DIRECT,
./stg_pcb.ipynb,pcb (amft.db),CreditHistory,pcb (amft.db),CreditHistory_json,EXPRESSION,"F.from_json(F.col(""CreditHistory""), credit_schema"
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),Instalments_GrantedContract_MonthlyInstalmentAmount_Credit,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),Instalments_GrantedContract_MonthlyInstalmentAmount_Mortgage,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),contract_instalments_grantedcontract_loanamount,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),emi_instalments_lv,pcb (amft.db),emi,EXPRESSION,"F.coalesce(F.col(""emi_instalments_lv""), F.lit(0.0"
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),emi_card,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),emi_cards_lv,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Cards.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),emi_instalments_lv,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb (amft.db),row_num,LITERAL,row_number(
./stg_pcb.ipynb,pcb (amft.db),contract_noninstalments_acnoinstamounts_creditlimit,pcb (amft.db),total_limit_conso,EXPRESSION,"F.coalesce(F.col(""contract_noninstalments_acnoinstamounts_creditlimit""), F.lit(0.0"
./stg_pcb.ipynb,pcb (amft.db),contract_instalments_acinstamounts_remaininginstalmentsamount,pcb (amft.db),total_remain_conso,EXPRESSION,"F.coalesce(F.col(""contract_instalments_acinstamounts_remaininginstalmentsamount""), F.lit(0.0"
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),Cards_GrantedContract_MonthlyInstalmentAmount,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Cards.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),CreditHistory,pcb_tmp (amft.db),CreditHistory,EXPRESSION,"regexp_replace(col(""CreditHistory""), '""""', '""'"
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),CreditHistory,LITERAL,"regexp_replace(""CreditHistory"", r'^""\{', '{'"
./stg_pcb.ipynb,pcb (amft.db),CreditHistory_json,pcb_tmp (amft.db),CreditHistory_json,DIRECT,
./stg_pcb.ipynb,pcb (amft.db),CreditHistory,pcb_tmp (amft.db),CreditHistory_json,EXPRESSION,"F.from_json(F.col(""CreditHistory""), credit_schema"
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),Instalments_GrantedContract_MonthlyInstalmentAmount_Credit,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),Instalments_GrantedContract_MonthlyInstalmentAmount_Mortgage,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),contract_instalments_grantedcontract_loanamount,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),emi_instalments_lv,pcb_tmp (amft.db),emi,EXPRESSION,"F.coalesce(F.col(""emi_instalments_lv""), F.lit(0.0"
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),emi_card,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),emi_cards_lv,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Cards.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),emi_instalments_lv,LITERAL,"F.expr("""""" aggregate( filter( coalesce(CreditHistory_json.Contract.Instalments.GrantedContract, array("
./stg_pcb.ipynb,pcb (amft.db),_LITERAL_,pcb_tmp (amft.db),row_num,LITERAL,row_number(
./stg_pcb.ipynb,pcb (amft.db),contract_noninstalments_acnoinstamounts_creditlimit,pcb_tmp (amft.db),total_limit_conso,EXPRESSION,"F.coalesce(F.col(""contract_noninstalments_acnoinstamounts_creditlimit""), F.lit(0.0"
./stg_pcb.ipynb,pcb (amft.db),contract_instalments_acinstamounts_remaininginstalmentsamount,pcb_tmp (amft.db),total_remain_conso,EXPRESSION,"F.coalesce(F.col(""contract_instalments_acinstamounts_remaininginstalmentsamount""), F.lit(0.0"
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),contract_id,repayment_by_mob_2 (amft.db),contract_id,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),contract_status,repayment_by_mob_2 (amft.db),contract_status,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),disbursed_month,repayment_by_mob_2 (amft.db),disbursed_month,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),dpd,repayment_by_mob_2 (amft.db),dpd,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),dpd_30,repayment_by_mob_2 (amft.db),dpd_30,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),dpd_90,repayment_by_mob_2 (amft.db),dpd_90,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),loan_amount,repayment_by_mob_2 (amft.db),loan_amount,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),loan_term,repayment_by_mob_2 (amft.db),loan_term,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),mob,repayment_by_mob_2 (amft.db),mob,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),remaining_outstanding_capital,repayment_by_mob_2 (amft.db),remaining_outstanding_capital,DIRECT,
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),_LITERAL_,repayment_by_mob_2 (amft.db),row_num,LITERAL,row_number(
./repayment_by_mob.ipynb,mob_by_update_last_date (amft.db),utm_source,repayment_by_mob_2 (amft.db),utm_source,DIRECT,
./repayment_collected.ipynb,contract_payback (amft.db),contract_id,repayment_collected (amft.db),contract_id,GROUPBY,
./Backfill job/repayment_collected_backfill.ipynb,contract_payback (amft.db),contract_id,repayment_collected (amft.db),contract_id,GROUPBY,
./repayment_collected.ipynb,contract_payback (amft.db),due_number,repayment_collected (amft.db),due_number,GROUPBY,
./Backfill job/repayment_collected_backfill.ipynb,contract_payback (amft.db),due_number,repayment_collected (amft.db),due_number,GROUPBY,
./repayment_collected.ipynb,contract_payback (amft.db),_LITERAL_,repayment_collected (amft.db),row_number,LITERAL,row_number(
./Backfill job/repayment_collected_backfill.ipynb,contract_payback (amft.db),_LITERAL_,repayment_collected (amft.db),row_number,LITERAL,row_number(
./repayment_remaining.ipynb,v2_contract_info (amft.db),contract_id,repayment_remaining (amft.db),contract_id,DIRECT,
./repayment_remaining.ipynb,v2_contract_info (amft.db),loan_term,repayment_remaining (amft.db),max_mob,CONDITIONAL,"when(col('loan_term')>10,col('loan_term')+2"
./repayment_remaining.ipynb,v2_contract_info (amft.db),mob,repayment_remaining (amft.db),mob,DIRECT,
./repayment_remaining.ipynb,v2_contract_info (amft.db),outstanding_capital,repayment_remaining (amft.db),outstanding_capital,DIRECT,
./Collection_payment_data_cash_loan.ipynb,v2_repayment_current (amft.db),amount,report (amft.db),amount,DIRECT,
./Collection_payment_data_newton.ipynb,newton_repayment_current (amft.db),amount,report (amft.db),amount,DIRECT,
./Jar/Newton/Newton_KPIB3B5.ipynb,newton_collection_current (amft.db),business_date,report (amft.db),business_date,DIRECT,
./Collection_payment_data_cash_loan.ipynb,v2_repayment_current (amft.db),claim,report (amft.db),claim,DIRECT,
./Collection_payment_data_newton.ipynb,newton_repayment_current (amft.db),claim,report (amft.db),claim,DIRECT,
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),claim,report (amft.db),claim,DIRECT,
./Jar/Newton/Newton_KPIB3B5.ipynb,newton_collection_current (amft.db),claim,report (amft.db),claim,DIRECT,
./Collection_payment_data_cash_loan.ipynb,v2_repayment_current (amft.db),current_dpd,report (amft.db),collection_group,CONDITIONAL,"when((col(""current_dpd"") >= -5) & (col(""current_dpd"") <= 0), lit(""B0"""
./Collection_payment_data_newton.ipynb,newton_repayment_current (amft.db),current_dpd,report (amft.db),collection_group,CONDITIONAL,"when((col(""current_dpd"") >= -5) & (col(""current_dpd"") <= 0), lit(""B0"""
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),collection_group,report (amft.db),collection_group,DIRECT,
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),user_id,report (amft.db),collection_group,CONDITIONAL,"# when(col(""user_id"""
./Jar/Newton/Newton_KPIB3B5.ipynb,newton_collection_current (amft.db),collection_group,report (amft.db),collection_group,DIRECT,
./Jar/Newton/Newton_KPIB3B5.ipynb,newton_collection_current (amft.db),user_id,report (amft.db),collection_group,CONDITIONAL,"# when(col(""user_id"""
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),collection_loan,report (amft.db),collection_loan,DIRECT,
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),outstanding_loan,report (amft.db),collection_loan,CONDITIONAL,"when(col(""contract_status"") == 0, col(""outstanding_loan"""
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),contract_status,report (amft.db),collection_loan,CONDITIONAL,"when(col(""contract_status"") == 0, col(""outstanding_loan"""
./Collection_payment_data_cash_loan.ipynb,v2_repayment_current (amft.db),contract_id,report (amft.db),contract_id,DIRECT,
./Collection_payment_data_newton.ipynb,newton_repayment_current (amft.db),contract_id,report (amft.db),contract_id,DIRECT,
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),contract_id,report (amft.db),contract_id,DIRECT,
./Jar/Newton/Newton_KPIB3B5.ipynb,newton_collection_current (amft.db),contract_id,report (amft.db),contract_id,DIRECT,
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),contract_status,report (amft.db),contract_status,DIRECT,
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),collection_group,report (amft.db),contract_status,CONDITIONAL,"when((col(""collection_group"") == ""B0"") & ((col(""remaining_due_capital"") + col(""remaining_due_interest"""
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),remaining_due_interest,report (amft.db),contract_status,CONDITIONAL,"when((col(""collection_group"") == ""B0"") & ((col(""remaining_due_capital"") + col(""remaining_due_interest"""
./Jar/Newton/Newton_KPIB0B2.ipynb,newton_collection_current (amft.db),remaining_due_capital,report (amft.db),contract_status,CONDITIONAL,"when((col(""collection_group"") == ""B0"") & ((col(""remaining_due_capital"") + col(""remaining_due_interest"""
./Collection_payment_data_cash_loan.ipynb,v2_repayment_current (amft.db),created_date,report (amft.db),created_date,DIRECT,
./Collection_payment_data_newton.ipynb,newton_repayment_current (amft.db),created_date,report (amft.db),created_date,DIRECT,
